-1.236111e-01	6.745503e-02	-1.342253e-01	-1.251535e-03	-2.934565e-02	-1.218508e-01	
8.283271e-03	2.070446e-01	-1.332088e-01	-1.462619e-03	-1.142351e-01	-6.169511e-02	
2.884816e-01	2.686651e-01	-1.323977e-01	-1.686337e-03	-1.540277e-01	-2.802051e-02	
5.444366e-01	2.069626e-01	-1.317990e-01	-1.900115e-03	-1.716534e-01	-1.179167e-02	
7.019784e-01	5.261692e-02	-1.313936e-01	-2.089041e-03	-1.790261e-01	-4.519218e-03	
6.497028e-01	-1.494249e-01	-1.311580e-01	-2.252926e-03	-1.821226e-01	-1.506706e-03	
4.030081e-01	-2.454142e-01	-1.310718e-01	-2.399942e-03	-1.834769e-01	-1.079048e-04	
1.580326e-01	-2.020775e-01	-1.311271e-01	-2.542171e-03	-1.837788e-01	2.712978e-03	
-2.705261e-03	-1.222285e-01	-1.313273e-01	-2.684150e-03	-1.794920e-01	7.059675e-02	
-8.845293e-02	-6.208069e-02	-1.316739e-01	-2.820874e-03	-4.401709e-02	2.101606e-01	
-1.291460e-01	-2.843129e-02	-1.321602e-01	-2.943139e-03	2.396878e-01	2.718124e-01	
-1.477138e-01	-1.223572e-02	-1.327690e-01	-3.046114e-03	4.990747e-01	2.101312e-01	
-1.560700e-01	-4.999997e-03	-1.334835e-01	-3.132674e-03	6.599734e-01	5.576841e-02	
-1.601909e-01	-2.029914e-03	-1.342915e-01	-3.207148e-03	6.109797e-01	-1.463721e-01	
-1.626190e-01	-6.863761e-04	-1.351844e-01	-3.271776e-03	3.674924e-01	-2.425352e-01	
-1.640599e-01	2.067186e-03	-1.361542e-01	-3.327215e-03	1.256503e-01	-1.993708e-01	
-1.609851e-01	6.987820e-02	-1.371933e-01	-3.373583e-03	-3.202679e-02	-1.196600e-01	
-2.679494e-02	2.093258e-01	-1.382938e-01	-3.410956e-03	-1.147853e-01	-5.961963e-02	
2.555675e-01	2.708219e-01	-1.394477e-01	-3.439509e-03	-1.525591e-01	-2.605840e-02	
5.135756e-01	2.090088e-01	-1.406474e-01	-3.459547e-03	-1.682761e-01	-9.940543e-03	
6.730665e-01	5.455496e-02	-1.418851e-01	-3.471417e-03	-1.738479e-01	-2.776715e-03	
6.226334e-01	-1.475978e-01	-1.431537e-01	-3.475515e-03	-1.752492e-01	1.215956e-04	
3.776714e-01	-2.437001e-01	-1.444459e-01	-3.472281e-03	-1.750275e-01	1.389469e-03	
1.343172e-01	-2.004768e-01	-1.457551e-01	-1.239182e-03	-1.738925e-01	1.845070e-03	
-2.491001e-02	-1.207397e-01	-1.426288e-01	6.644564e-02	-1.727571e-01	1.844523e-03	
-1.092556e-01	-6.070098e-02	-8.454378e-03	2.035751e-01	-1.716209e-01	1.853534e-03	
-1.486521e-01	-2.715715e-02	2.738231e-01	2.602639e-01	-1.704650e-01	1.883453e-03	
-1.660253e-01	-1.106305e-02	5.316677e-01	1.940511e-01	-1.692664e-01	1.925218e-03	
-1.732844e-01	-3.924433e-03	6.909213e-01	3.686000e-02	-1.680244e-01	1.961728e-03	
-1.764016e-01	-1.052027e-03	6.401906e-01	-1.644947e-01	-1.667502e-01	1.986781e-03	
-1.779250e-01	1.888296e-04	3.948849e-01	-2.565229e-01	-1.654553e-01	2.001531e-03	
-1.785649e-01	6.194775e-04	1.511533e-01	-2.092408e-01	-1.641488e-01	4.231691e-03	
-1.792289e-01	5.998328e-04	-8.475225e-03	-1.268462e-01	-1.583909e-01	7.197797e-02	
-1.799101e-01	5.974165e-04	-9.323811e-02	-6.539810e-02	-2.157943e-02	2.114074e-01	
-1.805809e-01	6.240200e-04	-1.330611e-01	-3.119222e-02	2.633308e-01	2.729285e-01	
-1.812108e-01	6.679831e-04	-1.508643e-01	-1.480005e-02	5.237954e-01	2.111206e-01	
-1.817955e-01	7.095705e-04	-1.585521e-01	-7.528635e-03	6.856482e-01	5.663509e-02	
-1.823440e-01	7.422982e-04	-1.620927e-01	-4.590411e-03	6.374888e-01	-1.456241e-01	
-1.828649e-01	7.679747e-04	-1.640332e-01	-3.309579e-03	3.947201e-01	-2.419017e-01	
-1.833635e-01	7.899752e-04	-1.650829e-01	-6.292056e-04	1.534850e-01	-1.988476e-01	
-1.838418e-01	8.107168e-04	-1.617009e-01	6.704920e-02	-3.692888e-03	-1.192429e-01	
-1.843003e-01	8.315411e-04	-2.727051e-02	2.041866e-01	-8.605570e-02	-5.930455e-02	
-1.847384e-01	8.531849e-04	2.552879e-01	2.609089e-01	-1.235334e-01	-2.584117e-02	
-1.851549e-01	8.759743e-04	5.134659e-01	1.947417e-01	-1.390498e-01	-9.816999e-03	
-1.855486e-01	9.001013e-04	6.731036e-01	3.758691e-02	-1.445125e-01	-2.742855e-03	
-1.859180e-01	9.257052e-04	6.227929e-01	-1.637471e-01	-1.458924e-01	6.644283e-05	
-1.862615e-01	9.528211e-04	3.779283e-01	-2.557676e-01	-1.457394e-01	1.243061e-03	
-1.865777e-01	3.204402e-03	1.346481e-01	-2.084869e-01	-1.447657e-01	1.609926e-03	
-1.824190e-01	7.097733e-02	-2.452593e-02	-1.261000e-01	-1.438769e-01	1.528887e-03	
-4.717717e-02	2.103880e-01	-1.088363e-01	-6.466412e-02	-1.430633e-01	1.468395e-03	
2.361984e-01	2.718374e-01	-1.482126e-01	-3.047377e-02	-1.422938e-01	1.440137e-03	
4.951679e-01	2.099717e-01	-1.655780e-01	-1.409977e-02	-1.415351e-01	1.430070e-03	
6.555694e-01	5.547096e-02	-1.728395e-01	-6.848145e-03	-1.407841e-01	1.415772e-03	
6.060065e-01	-1.467180e-01	-1.759664e-01	-3.919825e-03	-1.400523e-01	1.378666e-03	
3.618852e-01	-2.428463e-01	-1.774853e-01	-2.625147e-03	-1.393740e-01	1.306562e-03	
1.193517e-01	-1.974321e-01	-1.780783e-01	-2.149882e-03	-1.387850e-01	1.199402e-03	
-3.465066e-02	-4.997664e-02	-1.786682e-01	-2.124702e-03	-1.383197e-01	1.096264e-03	
1.727650e-02	1.494375e-01	-1.792323e-01	-2.088333e-03	-1.379360e-01	1.029587e-03	
2.622541e-01	2.443980e-01	-1.797701e-01	-2.051855e-03	-1.376032e-01	9.947493e-04	
5.048189e-01	1.985955e-01	-1.802809e-01	-2.014671e-03	-1.372885e-01	9.775214e-04	
6.589009e-01	5.120405e-02	-1.807630e-01	-1.966670e-03	-1.369895e-01	9.557208e-04	
6.071334e-01	-1.481306e-01	-1.811953e-01	-1.909606e-03	-1.367177e-01	9.225202e-04	
3.623946e-01	-2.430126e-01	-1.815790e-01	-1.872161e-03	-1.364845e-01	8.800924e-04	
1.201474e-01	-1.993556e-01	-1.819504e-01	-1.863079e-03	-1.362971e-01	3.055111e-03	
-3.798588e-02	-1.196309e-01	-1.823295e-01	-1.874832e-03	-1.317135e-01	7.074876e-02	
-1.212462e-01	-5.960084e-02	-1.827383e-01	-1.894142e-03	3.871060e-03	2.101282e-01	
-1.595628e-01	-2.606265e-02	-1.831709e-01	-1.889258e-03	2.875043e-01	2.716019e-01	
-1.758588e-01	-9.971822e-03	-1.835856e-01	-1.852065e-03	5.466445e-01	2.097495e-01	
-1.820414e-01	-2.834728e-03	-1.839590e-01	-1.800853e-03	7.071285e-01	5.523248e-02	
-1.840813e-01	3.572977e-05	-1.842849e-01	-1.747644e-03	6.575788e-01	-1.470353e-01	
-1.845289e-01	1.272480e-03	-1.845637e-01	-1.695794e-03	4.134211e-01	-2.433133e-01	
-1.840966e-01	1.699072e-03	-1.847962e-01	5.778533e-04	1.707918e-01	-2.002717e-01	
-1.836898e-01	1.678040e-03	-1.805362e-01	6.829634e-02	1.219696e-02	-1.207049e-01	
-1.832984e-01	1.677840e-03	-4.517627e-02	2.054534e-01	-7.163874e-02	-6.083419e-02	
-1.828909e-01	1.709930e-03	2.383335e-01	2.621646e-01	-1.106720e-01	-2.744803e-02	
-1.824341e-01	1.760254e-03	4.974532e-01	1.959693e-01	-1.278190e-01	-1.148747e-02	
-1.819245e-01	1.816483e-03	6.580206e-01	3.879122e-02	-1.349679e-01	-4.458563e-03	
-1.813538e-01	1.870165e-03	6.086389e-01	-1.625546e-01	-1.380725e-01	-1.669716e-03	
-1.807352e-01	1.894667e-03	3.647140e-01	-2.545777e-01	-1.396503e-01	-4.801559e-04	
-1.801137e-01	1.884199e-03	1.223919e-01	-2.050712e-01	-1.403792e-01	-8.050759e-05	
-1.795142e-01	1.848431e-03	-3.135552e-02	-5.501013e-02	-1.411593e-01	-1.302830e-04	
-1.789625e-01	1.801564e-03	2.083837e-02	1.435399e-01	-1.419894e-01	-1.788723e-04	
-1.784551e-01	1.776064e-03	2.660942e-01	2.343987e-01	-1.428684e-01	-2.263437e-04	
-1.779529e-01	1.781030e-03	5.089483e-01	1.845343e-01	-1.437953e-01	-2.722439e-04	
-1.774341e-01	1.798741e-03	6.633304e-01	3.456402e-02	-1.447681e-01	-3.064943e-04	
-1.768949e-01	1.817399e-03	6.118732e-01	-1.638984e-01	-1.457656e-01	-3.304290e-04	
-1.763373e-01	1.833734e-03	3.674543e-01	-2.546730e-01	-1.467885e-01	-3.726873e-04	
-1.757638e-01	4.070961e-03	1.255356e-01	-2.069515e-01	-1.478727e-01	-4.425736e-04	
-1.707301e-01	7.182676e-02	-3.226127e-02	-1.245738e-01	-1.490376e-01	-5.327879e-04	
-3.463025e-02	2.112181e-01	-1.151784e-01	-6.314758e-02	-1.503048e-01	-6.303060e-04	
2.495843e-01	2.726465e-01	-1.531461e-01	-2.896817e-02	-1.516675e-01	-7.031124e-04	
5.093721e-01	2.107585e-01	-1.690888e-01	-1.260683e-02	-1.530831e-01	-7.421854e-04	
6.705703e-01	5.624456e-02	-1.749151e-01	-5.370337e-03	-1.545270e-01	-7.652168e-04	
6.218017e-01	-1.459381e-01	-1.765973e-01	-2.471545e-03	-1.559919e-01	-7.838597e-04	
3.784920e-01	-2.420553e-01	-1.766874e-01	-1.234872e-03	-1.574762e-01	-8.011928e-04	
1.367774e-01	-1.988540e-01	-1.758995e-01	-8.248962e-04	-1.589788e-01	1.406192e-03	
-2.083651e-02	-1.191711e-01	-1.751409e-01	-7.982249e-04	-1.560516e-01	6.911348e-02	
-1.036464e-01	-5.921555e-02	-1.742720e-01	-7.505649e-04	-2.213343e-02	2.085081e-01	
-1.415914e-01	-2.575400e-02	-1.733864e-01	-7.514590e-04	2.598703e-01	2.700228e-01	
-1.575891e-01	-9.728149e-03	-1.724870e-01	-7.551084e-04	5.174224e-01	2.082155e-01	
-1.635292e-01	-2.639876e-03	-1.715759e-01	-7.511999e-04	6.763639e-01	5.373773e-02	
-1.653678e-01	2.042700e-04	-1.706355e-01	-7.300196e-04	6.253013e-01	-1.485067e-01	
-1.656249e-01	1.445600e-03	-1.696478e-01	-7.064234e-04	3.796443e-01	-2.447627e-01	
-1.649816e-01	4.116296e-03	-1.686241e-01	-6.999998e-04	1.355430e-01	-2.016801e-01	
-1.598955e-01	7.185363e-02	-1.675862e-01	-7.228115e-04	-2.447220e-02	-1.220401e-01	
-2.376257e-02	2.112242e-01	-1.665703e-01	-7.779965e-04	-1.096366e-01	-6.205971e-02	
2.604628e-01	2.726285e-01	-1.656057e-01	-8.445324e-04	-1.498736e-01	-2.854770e-02	
5.202356e-01	2.107124e-01	-1.646878e-01	-8.993929e-04	-1.681003e-01	-1.246812e-02	
6.813884e-01	5.615575e-02	-1.637994e-01	-9.384393e-04	-1.762173e-01	-5.321685e-03	
6.325193e-01	-1.460945e-01	-1.629272e-01	-9.666205e-04	-1.801685e-01	-2.402550e-03	
3.890287e-01	-2.422896e-01	-1.620634e-01	-9.892228e-04	-1.824556e-01	-1.079080e-03	
1.470572e-01	-1.991564e-01	-1.612048e-01	1.213572e-03	-1.837648e-01	-5.580583e-04	
-1.087460e-02	-1.195084e-01	-1.559042e-01	6.886270e-02	-1.850127e-01	-5.095135e-04	
-9.401206e-02	-5.955926e-02	-1.955406e-02	2.059510e-01	-1.862275e-01	-4.858221e-04	
-1.322887e-01	-2.610625e-02	2.648950e-01	2.625938e-01	-1.874306e-01	-4.673511e-04	
-1.486321e-01	-1.010488e-02	5.249025e-01	1.963311e-01	-1.886110e-01	-4.323568e-04	
-1.549538e-01	-3.061125e-03	6.863065e-01	3.909604e-02	-1.897467e-01	-3.772939e-04	
-1.572281e-01	-2.761924e-04	6.377292e-01	-1.622876e-01	-1.908194e-01	-3.073898e-04	
-1.579866e-01	8.971166e-04	3.945947e-01	-2.543432e-01	-1.918175e-01	-2.282003e-04	
-1.579166e-01	1.271860e-03	1.530407e-01	-2.071044e-01	-1.927340e-01	2.079668e-03	
-1.579254e-01	1.190610e-03	-4.423746e-03	-1.247785e-01	-1.891184e-01	6.991291e-02	
-1.580179e-01	1.104795e-03	-8.706753e-02	-6.342576e-02	-5.436066e-02	2.094363e-01	
-1.581986e-01	1.014684e-03	-1.248399e-01	-2.932224e-02	2.285907e-01	2.710569e-01	
-1.584718e-01	9.208931e-04	-1.406540e-01	-1.301907e-02	4.871964e-01	2.093531e-01	
-1.588409e-01	8.318173e-04	-1.463967e-01	-5.819725e-03	6.472946e-01	5.497567e-02	
-1.592934e-01	7.548290e-04	-1.480214e-01	-2.930422e-03	5.974888e-01	-1.471722e-01	
-1.598177e-01	6.775807e-04	-1.480447e-01	-1.666781e-03	3.531845e-01	-2.433360e-01	
-1.604262e-01	5.849211e-04	-1.471430e-01	-1.207515e-03	1.105272e-01	-1.979433e-01	
-1.611377e-01	4.693897e-04	-1.462149e-01	-1.196645e-03	-4.351202e-02	-5.047723e-02	
-1.619793e-01	3.312797e-04	-1.452576e-01	-1.183714e-03	8.432475e-03	1.490104e-01	
-1.629695e-01	1.880001e-04	-1.442688e-01	-1.169049e-03	2.534800e-01	2.441180e-01	
-1.641006e-01	5.675814e-05	-1.432461e-01	-1.152869e-03	4.961651e-01	1.984594e-01	
-1.653566e-01	-5.436349e-05	-1.421876e-01	-1.135347e-03	6.504158e-01	5.117467e-02	
-1.667136e-01	-1.453251e-04	-1.410913e-01	-1.116635e-03	5.988622e-01	-1.481367e-01	
-1.681554e-01	-2.303959e-04	-1.399554e-01	-1.096918e-03	3.543797e-01	-2.430741e-01	
-1.696868e-01	-3.223393e-04	-1.387782e-01	1.146590e-03	1.124270e-01	-1.994756e-01	
-1.713170e-01	-4.247925e-04	-1.331124e-01	6.883599e-02	-4.537747e-02	-1.197811e-01	
-1.730580e-01	-5.341021e-04	3.650156e-03	2.059644e-01	-1.282794e-01	-5.975693e-02	
-1.749120e-01	-6.366156e-04	2.885596e-01	2.626468e-01	-1.662133e-01	-2.621262e-02	
-1.768634e-01	-7.219991e-04	5.490755e-01	1.964224e-01	-1.821080e-01	-1.011307e-02	
-1.788938e-01	-7.902575e-04	7.110351e-01	3.921467e-02	-1.878769e-01	-2.967943e-03	
-1.809878e-01	-8.446022e-04	6.630411e-01	-1.621615e-01	-1.894937e-01	-8.303618e-05	
-1.831330e-01	-8.872565e-04	4.204984e-01	-2.542160e-01	-1.894962e-01	1.180496e-03	
-1.853185e-01	1.304086e-03	1.795517e-01	-2.069647e-01	-1.885860e-01	1.632209e-03	
-1.830875e-01	6.902658e-02	2.272588e-02	-1.246056e-01	-1.876831e-01	1.618948e-03	
-4.982146e-02	2.083974e-01	-5.922082e-02	-6.319752e-02	-1.867974e-01	1.601317e-03	
2.315409e-01	2.698184e-01	-9.621847e-02	-2.903618e-02	-1.859279e-01	1.584820e-03	
4.884718e-01	2.079367e-01	-1.111915e-01	-1.269328e-02	-1.850734e-01	1.566172e-03	
6.468223e-01	5.343337e-02	-1.160493e-01	-5.481818e-03	-1.842393e-01	1.539536e-03	
5.952097e-01	-1.487437e-01	-1.167766e-01	-2.614942e-03	-1.834363e-01	1.501370e-03	
3.490551e-01	-2.448446e-01	-1.159272e-01	-1.402864e-03	-1.826769e-01	1.450473e-03	
1.045207e-01	-1.993723e-01	-1.141993e-01	-1.008751e-03	-1.819740e-01	1.386702e-03	
-5.140452e-02	-5.184275e-02	-1.124986e-01	-1.054627e-03	-1.813406e-01	1.310206e-03	
-1.335785e-03	1.476478e-01	-1.108005e-01	-1.068376e-03	-1.807894e-01	1.221184e-03	
2.418666e-01	2.427039e-01	-1.090654e-01	-1.057983e-03	-1.803328e-01	1.119776e-03	
4.827587e-01	1.970166e-01	-1.072832e-01	-1.050316e-03	-1.799834e-01	1.006145e-03	
6.352912e-01	4.976096e-02	-1.054678e-01	-1.080072e-03	-1.797534e-01	8.804979e-04	
5.821180e-01	-1.494170e-01	-1.036790e-01	-1.178951e-03	-1.796548e-01	7.430259e-04	
3.361391e-01	-2.441207e-01	-1.019961e-01	-1.330007e-03	-1.796995e-01	5.939430e-04	
9.283917e-02	-2.002633e-01	-1.004480e-01	-1.489551e-03	-1.798991e-01	2.656537e-03	
-6.613667e-02	-1.203159e-01	-9.902775e-02	-1.606431e-03	-1.758191e-01	7.022980e-02	
-1.500066e-01	-6.004032e-02	-9.766161e-02	-1.636858e-03	-4.086348e-02	2.094799e-01	
-1.886766e-01	-2.623368e-02	-9.625243e-02	-1.612321e-03	2.420062e-01	2.708152e-01	
-2.050464e-01	-9.852742e-03	-9.478583e-02	-1.600394e-03	5.002389e-01	2.088149e-01	
-2.110024e-01	-2.450292e-03	-9.329931e-02	-1.630271e-03	6.596618e-01	5.413082e-02	
-2.125847e-01	6.067079e-04	-9.183827e-02	-1.700546e-03	6.088681e-01	-1.483328e-01	
-2.124314e-01	2.001866e-03	-9.043903e-02	-1.800912e-03	3.632549e-01	-2.448203e-01	
-2.112229e-01	2.640685e-03	-8.912770e-02	3.002317e-04	1.189595e-01	-2.019812e-01	
-2.097884e-01	2.969698e-03	-8.347835e-02	6.783035e-02	-4.149935e-02	-1.225960e-01	
-2.079177e-01	3.527641e-03	5.309921e-02	2.047856e-01	-1.273684e-01	-6.288108e-02	
-2.053618e-01	4.242281e-03	3.376390e-01	2.612823e-01	-1.685815e-01	-2.964455e-02	
-2.020544e-01	4.613214e-03	5.975850e-01	2.442462e-01	-1.880659e-01	-1.875926e-02	
